ip.src,ip.dst,ip.len,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,Label
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,64.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,696.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,53.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,64.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,53.0,17.0,,,443.0,51673.0,1
52.168.117.168,192.168.1.42,40.0,6.0,443.0,16078.0,,,1
49.44.185.13,192.168.1.42,1271.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,62.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,62.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,62.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,62.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,679.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1271.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,696.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1271.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,68.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,696.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1271.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,696.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1271.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,696.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,64.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,54.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1271.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,63.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,68.0,17.0,,,51673.0,443.0,1
192.168.1.42,49.44.185.13,64.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,1278.0,17.0,,,443.0,51673.0,1
49.44.185.13,192.168.1.42,334.0,17.0,,,443.0,51673.0,1
192.168.1.42,49.44.185.13,64.0,17.0,,,51673.0,443.0,1
49.44.185.13,192.168.1.42,54.0,17.0,,,443.0,51673.0,1
192.168.1.42,8.8.8.8,56.0,17.0,,,56456.0,53.0,1
192.168.1.42,8.8.8.8,56.0,17.0,,,51457.0,53.0,1
4.213.25.242,192.168.1.42,409.0,6.0,443.0,7909.0,,,1
192.168.1.42,4.213.25.242,174.0,6.0,7909.0,443.0,,,1
192.168.1.42,8.8.8.8,59.0,17.0,,,59641.0,53.0,1
8.8.8.8,192.168.1.42,132.0,17.0,,,53.0,51457.0,1
8.8.8.8,192.168.1.42,88.0,17.0,,,53.0,56456.0,1
192.168.1.42,8.8.8.8,1278.0,17.0,,,64403.0,443.0,1
192.168.1.42,8.8.8.8,1278.0,17.0,,,64403.0,443.0,1
192.168.1.42,8.8.8.8,110.0,17.0,,,64403.0,443.0,1
